Ticker,Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
GOOG,2025-12-16 12:30:00-05:00,305.72,306.62,303.83,304.45,0,0.0,0.0
GOOG,2025-12-16 13:30:00-05:00,304.46,306.33,304.15,306.09,1125589,0.0,0.0
GOOG,2025-12-16 14:30:00-05:00,306.06,307.06,305.88,307.02,927742,0.0,0.0
GOOG,2025-12-16 15:30:00-05:00,307.01,308.19,307.01,307.58,1455848,0.0,0.0
GOOG,2025-12-17 09:30:00-05:00,308.8,309.2,300.24,301.01,4548827,0.0,0.0
GOOG,2025-12-17 10:30:00-05:00,300.91,301.11,297.88,300.0,3151578,0.0,0.0
GOOG,2025-12-17 11:30:00-05:00,299.98,301.67,299.28,301.2,1657174,0.0,0.0
GOOG,2025-12-17 12:30:00-05:00,301.26,301.43,299.51,300.75,1162097,0.0,0.0
GOOG,2025-12-17 13:30:00-05:00,300.71,300.73,298.7,298.78,1164330,0.0,0.0
GOOG,2025-12-17 14:30:00-05:00,298.76,298.92,297.59,298.17,1419042,0.0,0.0
GOOG,2025-12-17 15:30:00-05:00,298.15,298.94,297.45,298.05,1844727,0.0,0.0
GOOG,2025-12-18 09:30:00-05:00,303.07,303.83,300.63,302.89,3597266,0.0,0.0
GOOG,2025-12-18 10:30:00-05:00,302.85,304.42,302.44,303.49,1899595,0.0,0.0
GOOG,2025-12-18 11:30:00-05:00,303.41,304.63,302.56,303.61,1332686,0.0,0.0
GOOG,2025-12-18 12:30:00-05:00,303.6,305.26,303.51,305.1,939754,0.0,0.0
GOOG,2025-12-18 13:30:00-05:00,305.15,305.25,303.2,303.35,777426,0.0,0.0
GOOG,2025-12-18 14:30:00-05:00,303.36,304.13,302.81,303.87,890340,0.0,0.0
GOOG,2025-12-18 15:30:00-05:00,303.83,304.44,303.47,303.7,1087301,0.0,0.0
GOOG,2025-12-19 09:30:00-05:00,303.18,307.62,302.34,306.23,7101352,0.0,0.0
GOOG,2025-12-19 10:30:00-05:00,306.26,307.4,305.82,306.92,1028338,0.0,0.0
GOOG,2025-12-19 11:30:00-05:00,306.95,307.12,306.1,306.32,894313,0.0,0.0
GOOG,2025-12-19 12:30:00-05:00,306.33,306.62,305.48,305.64,851137,0.0,0.0
GOOG,2025-12-19 13:30:00-05:00,305.65,306.21,305.2,305.76,1029426,0.0,0.0
GOOG,2025-12-19 14:30:00-05:00,305.74,306.05,305.37,305.8,881968,0.0,0.0
GOOG,2025-12-19 15:30:00-05:00,305.77,308.98,305.14,308.6,2788820,0.0,0.0
